intent,pattern,response_type,is_master,response
sop_akses_fisik_vendor,apa itu sop akses fisik vendor?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses fisik vendor Pusat Data adalah akses masuk vendor pada control room, staging area, dan farm server Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data. Memastikan keamanan dan sterilitas ruang Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Penanggung jawab Pusat Data.\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n4. Vendor (yang berkepentingan).\n\n📎 Dokumen Pendamping\na. Buku log akses Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Vendor yang sudah berkoordinasi dengan petugas terkait kegiatan pemasangan, perbaikan, maupun pemeliharaan perangkat yang sudah terencana sebelumnya dapat memasuki Pusat Data dengan didampingi petugas terkait.\n2. Vendor yang belum berkoordinasi sebelumnya harus meminta izin penanggung jawab untuk memasuki Pusat Data beserta kepentingannya.\n3. Vendor yang mendapatkan izin dari penanggung jawab menitipkan bukti identitas diri (KTP/SIM/Paspor) kepada petugas atau penanggung jawab Pusat Data.\n4. Vendor menuliskan waktu masuk (jam dan tanggal) beserta keperluannya pada buku log akses Pusat Data.\n5. Vendor memasuki ruang Pusat Data dan melaksanakan kegiatan sebagaimana mestinya dalam pengawasan dan pendampingan petugas serta dilarang untuk makan, minum, merokok, tidur, dan menggunakan alas kaki di dalam ruang Pusat Data.\n6. Vendor dapat melakukan dokumentasi untuk keperluan laporan pelaksanaan tugas terbatas pada perangkat yang sedang ditangani vendor tersebut.\n7. Vendor keluar dari ruang Pusat Data dan petugas memastikan pintu ruang Pusat Data dalam keadaan terkunci.\n8. Vendor mencatat waktu keluar (jam dan tanggal) serta tanda tangan pada buku log akses Pusat Data dan mengambil bukti identitas yang dititipkan.""}"
sop_akses_fisik_vendor,bagaimana prosedur sop akses fisik vendor?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses fisik vendor Pusat Data adalah akses masuk vendor pada control room, staging area, dan farm server Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data. Memastikan keamanan dan sterilitas ruang Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Penanggung jawab Pusat Data.\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n4. Vendor (yang berkepentingan).\n\n📎 Dokumen Pendamping\na. Buku log akses Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Vendor yang sudah berkoordinasi dengan petugas terkait kegiatan pemasangan, perbaikan, maupun pemeliharaan perangkat yang sudah terencana sebelumnya dapat memasuki Pusat Data dengan didampingi petugas terkait.\n2. Vendor yang belum berkoordinasi sebelumnya harus meminta izin penanggung jawab untuk memasuki Pusat Data beserta kepentingannya.\n3. Vendor yang mendapatkan izin dari penanggung jawab menitipkan bukti identitas diri (KTP/SIM/Paspor) kepada petugas atau penanggung jawab Pusat Data.\n4. Vendor menuliskan waktu masuk (jam dan tanggal) beserta keperluannya pada buku log akses Pusat Data.\n5. Vendor memasuki ruang Pusat Data dan melaksanakan kegiatan sebagaimana mestinya dalam pengawasan dan pendampingan petugas serta dilarang untuk makan, minum, merokok, tidur, dan menggunakan alas kaki di dalam ruang Pusat Data.\n6. Vendor dapat melakukan dokumentasi untuk keperluan laporan pelaksanaan tugas terbatas pada perangkat yang sedang ditangani vendor tersebut.\n7. Vendor keluar dari ruang Pusat Data dan petugas memastikan pintu ruang Pusat Data dalam keadaan terkunci.\n8. Vendor mencatat waktu keluar (jam dan tanggal) serta tanda tangan pada buku log akses Pusat Data dan mengambil bukti identitas yang dititipkan.""}"
sop_akses_fisik_vendor,apa syarat untuk sop akses fisik vendor?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses fisik vendor Pusat Data adalah akses masuk vendor pada control room, staging area, dan farm server Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data. Memastikan keamanan dan sterilitas ruang Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Penanggung jawab Pusat Data.\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n4. Vendor (yang berkepentingan).\n\n📎 Dokumen Pendamping\na. Buku log akses Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Vendor yang sudah berkoordinasi dengan petugas terkait kegiatan pemasangan, perbaikan, maupun pemeliharaan perangkat yang sudah terencana sebelumnya dapat memasuki Pusat Data dengan didampingi petugas terkait.\n2. Vendor yang belum berkoordinasi sebelumnya harus meminta izin penanggung jawab untuk memasuki Pusat Data beserta kepentingannya.\n3. Vendor yang mendapatkan izin dari penanggung jawab menitipkan bukti identitas diri (KTP/SIM/Paspor) kepada petugas atau penanggung jawab Pusat Data.\n4. Vendor menuliskan waktu masuk (jam dan tanggal) beserta keperluannya pada buku log akses Pusat Data.\n5. Vendor memasuki ruang Pusat Data dan melaksanakan kegiatan sebagaimana mestinya dalam pengawasan dan pendampingan petugas serta dilarang untuk makan, minum, merokok, tidur, dan menggunakan alas kaki di dalam ruang Pusat Data.\n6. Vendor dapat melakukan dokumentasi untuk keperluan laporan pelaksanaan tugas terbatas pada perangkat yang sedang ditangani vendor tersebut.\n7. Vendor keluar dari ruang Pusat Data dan petugas memastikan pintu ruang Pusat Data dalam keadaan terkunci.\n8. Vendor mencatat waktu keluar (jam dan tanggal) serta tanda tangan pada buku log akses Pusat Data dan mengambil bukti identitas yang dititipkan.""}"
sop_akses_fisik_vendor,dokumen apa yang dibutuhkan untuk sop akses fisik vendor?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses fisik vendor Pusat Data adalah akses masuk vendor pada control room, staging area, dan farm server Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data. Memastikan keamanan dan sterilitas ruang Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Penanggung jawab Pusat Data.\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n4. Vendor (yang berkepentingan).\n\n📎 Dokumen Pendamping\na. Buku log akses Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Vendor yang sudah berkoordinasi dengan petugas terkait kegiatan pemasangan, perbaikan, maupun pemeliharaan perangkat yang sudah terencana sebelumnya dapat memasuki Pusat Data dengan didampingi petugas terkait.\n2. Vendor yang belum berkoordinasi sebelumnya harus meminta izin penanggung jawab untuk memasuki Pusat Data beserta kepentingannya.\n3. Vendor yang mendapatkan izin dari penanggung jawab menitipkan bukti identitas diri (KTP/SIM/Paspor) kepada petugas atau penanggung jawab Pusat Data.\n4. Vendor menuliskan waktu masuk (jam dan tanggal) beserta keperluannya pada buku log akses Pusat Data.\n5. Vendor memasuki ruang Pusat Data dan melaksanakan kegiatan sebagaimana mestinya dalam pengawasan dan pendampingan petugas serta dilarang untuk makan, minum, merokok, tidur, dan menggunakan alas kaki di dalam ruang Pusat Data.\n6. Vendor dapat melakukan dokumentasi untuk keperluan laporan pelaksanaan tugas terbatas pada perangkat yang sedang ditangani vendor tersebut.\n7. Vendor keluar dari ruang Pusat Data dan petugas memastikan pintu ruang Pusat Data dalam keadaan terkunci.\n8. Vendor mencatat waktu keluar (jam dan tanggal) serta tanda tangan pada buku log akses Pusat Data dan mengambil bukti identitas yang dititipkan.""}"
sop_akses_fisik_vendor,berapa lama proses sop akses fisik vendor?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses fisik vendor Pusat Data adalah akses masuk vendor pada control room, staging area, dan farm server Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data. Memastikan keamanan dan sterilitas ruang Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Penanggung jawab Pusat Data.\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n4. Vendor (yang berkepentingan).\n\n📎 Dokumen Pendamping\na. Buku log akses Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Vendor yang sudah berkoordinasi dengan petugas terkait kegiatan pemasangan, perbaikan, maupun pemeliharaan perangkat yang sudah terencana sebelumnya dapat memasuki Pusat Data dengan didampingi petugas terkait.\n2. Vendor yang belum berkoordinasi sebelumnya harus meminta izin penanggung jawab untuk memasuki Pusat Data beserta kepentingannya.\n3. Vendor yang mendapatkan izin dari penanggung jawab menitipkan bukti identitas diri (KTP/SIM/Paspor) kepada petugas atau penanggung jawab Pusat Data.\n4. Vendor menuliskan waktu masuk (jam dan tanggal) beserta keperluannya pada buku log akses Pusat Data.\n5. Vendor memasuki ruang Pusat Data dan melaksanakan kegiatan sebagaimana mestinya dalam pengawasan dan pendampingan petugas serta dilarang untuk makan, minum, merokok, tidur, dan menggunakan alas kaki di dalam ruang Pusat Data.\n6. Vendor dapat melakukan dokumentasi untuk keperluan laporan pelaksanaan tugas terbatas pada perangkat yang sedang ditangani vendor tersebut.\n7. Vendor keluar dari ruang Pusat Data dan petugas memastikan pintu ruang Pusat Data dalam keadaan terkunci.\n8. Vendor mencatat waktu keluar (jam dan tanggal) serta tanda tangan pada buku log akses Pusat Data dan mengambil bukti identitas yang dititipkan.""}"
sop_akses_fisik_vendor,apakah sop akses fisik vendor bisa diajukan online?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses fisik vendor Pusat Data adalah akses masuk vendor pada control room, staging area, dan farm server Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data. Memastikan keamanan dan sterilitas ruang Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Penanggung jawab Pusat Data.\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n4. Vendor (yang berkepentingan).\n\n📎 Dokumen Pendamping\na. Buku log akses Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Vendor yang sudah berkoordinasi dengan petugas terkait kegiatan pemasangan, perbaikan, maupun pemeliharaan perangkat yang sudah terencana sebelumnya dapat memasuki Pusat Data dengan didampingi petugas terkait.\n2. Vendor yang belum berkoordinasi sebelumnya harus meminta izin penanggung jawab untuk memasuki Pusat Data beserta kepentingannya.\n3. Vendor yang mendapatkan izin dari penanggung jawab menitipkan bukti identitas diri (KTP/SIM/Paspor) kepada petugas atau penanggung jawab Pusat Data.\n4. Vendor menuliskan waktu masuk (jam dan tanggal) beserta keperluannya pada buku log akses Pusat Data.\n5. Vendor memasuki ruang Pusat Data dan melaksanakan kegiatan sebagaimana mestinya dalam pengawasan dan pendampingan petugas serta dilarang untuk makan, minum, merokok, tidur, dan menggunakan alas kaki di dalam ruang Pusat Data.\n6. Vendor dapat melakukan dokumentasi untuk keperluan laporan pelaksanaan tugas terbatas pada perangkat yang sedang ditangani vendor tersebut.\n7. Vendor keluar dari ruang Pusat Data dan petugas memastikan pintu ruang Pusat Data dalam keadaan terkunci.\n8. Vendor mencatat waktu keluar (jam dan tanggal) serta tanda tangan pada buku log akses Pusat Data dan mengambil bukti identitas yang dititipkan.""}"
sop_akses_fisik_vendor,dimana layanan sop akses fisik vendor dilakukan?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses fisik vendor Pusat Data adalah akses masuk vendor pada control room, staging area, dan farm server Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data. Memastikan keamanan dan sterilitas ruang Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Penanggung jawab Pusat Data.\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n4. Vendor (yang berkepentingan).\n\n📎 Dokumen Pendamping\na. Buku log akses Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Vendor yang sudah berkoordinasi dengan petugas terkait kegiatan pemasangan, perbaikan, maupun pemeliharaan perangkat yang sudah terencana sebelumnya dapat memasuki Pusat Data dengan didampingi petugas terkait.\n2. Vendor yang belum berkoordinasi sebelumnya harus meminta izin penanggung jawab untuk memasuki Pusat Data beserta kepentingannya.\n3. Vendor yang mendapatkan izin dari penanggung jawab menitipkan bukti identitas diri (KTP/SIM/Paspor) kepada petugas atau penanggung jawab Pusat Data.\n4. Vendor menuliskan waktu masuk (jam dan tanggal) beserta keperluannya pada buku log akses Pusat Data.\n5. Vendor memasuki ruang Pusat Data dan melaksanakan kegiatan sebagaimana mestinya dalam pengawasan dan pendampingan petugas serta dilarang untuk makan, minum, merokok, tidur, dan menggunakan alas kaki di dalam ruang Pusat Data.\n6. Vendor dapat melakukan dokumentasi untuk keperluan laporan pelaksanaan tugas terbatas pada perangkat yang sedang ditangani vendor tersebut.\n7. Vendor keluar dari ruang Pusat Data dan petugas memastikan pintu ruang Pusat Data dalam keadaan terkunci.\n8. Vendor mencatat waktu keluar (jam dan tanggal) serta tanda tangan pada buku log akses Pusat Data dan mengambil bukti identitas yang dititipkan.""}"
sop_akses_fisik_vendor,berapa biaya untuk sop akses fisik vendor?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses fisik vendor Pusat Data adalah akses masuk vendor pada control room, staging area, dan farm server Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data. Memastikan keamanan dan sterilitas ruang Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Penanggung jawab Pusat Data.\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n4. Vendor (yang berkepentingan).\n\n📎 Dokumen Pendamping\na. Buku log akses Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Vendor yang sudah berkoordinasi dengan petugas terkait kegiatan pemasangan, perbaikan, maupun pemeliharaan perangkat yang sudah terencana sebelumnya dapat memasuki Pusat Data dengan didampingi petugas terkait.\n2. Vendor yang belum berkoordinasi sebelumnya harus meminta izin penanggung jawab untuk memasuki Pusat Data beserta kepentingannya.\n3. Vendor yang mendapatkan izin dari penanggung jawab menitipkan bukti identitas diri (KTP/SIM/Paspor) kepada petugas atau penanggung jawab Pusat Data.\n4. Vendor menuliskan waktu masuk (jam dan tanggal) beserta keperluannya pada buku log akses Pusat Data.\n5. Vendor memasuki ruang Pusat Data dan melaksanakan kegiatan sebagaimana mestinya dalam pengawasan dan pendampingan petugas serta dilarang untuk makan, minum, merokok, tidur, dan menggunakan alas kaki di dalam ruang Pusat Data.\n6. Vendor dapat melakukan dokumentasi untuk keperluan laporan pelaksanaan tugas terbatas pada perangkat yang sedang ditangani vendor tersebut.\n7. Vendor keluar dari ruang Pusat Data dan petugas memastikan pintu ruang Pusat Data dalam keadaan terkunci.\n8. Vendor mencatat waktu keluar (jam dan tanggal) serta tanda tangan pada buku log akses Pusat Data dan mengambil bukti identitas yang dititipkan.""}"
sop_akses_fisik_vendor,bagaimana alur lengkap sop akses fisik vendor dari awal sampai selesai?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses fisik vendor Pusat Data adalah akses masuk vendor pada control room, staging area, dan farm server Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data. Memastikan keamanan dan sterilitas ruang Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Penanggung jawab Pusat Data.\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n4. Vendor (yang berkepentingan).\n\n📎 Dokumen Pendamping\na. Buku log akses Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Vendor yang sudah berkoordinasi dengan petugas terkait kegiatan pemasangan, perbaikan, maupun pemeliharaan perangkat yang sudah terencana sebelumnya dapat memasuki Pusat Data dengan didampingi petugas terkait.\n2. Vendor yang belum berkoordinasi sebelumnya harus meminta izin penanggung jawab untuk memasuki Pusat Data beserta kepentingannya.\n3. Vendor yang mendapatkan izin dari penanggung jawab menitipkan bukti identitas diri (KTP/SIM/Paspor) kepada petugas atau penanggung jawab Pusat Data.\n4. Vendor menuliskan waktu masuk (jam dan tanggal) beserta keperluannya pada buku log akses Pusat Data.\n5. Vendor memasuki ruang Pusat Data dan melaksanakan kegiatan sebagaimana mestinya dalam pengawasan dan pendampingan petugas serta dilarang untuk makan, minum, merokok, tidur, dan menggunakan alas kaki di dalam ruang Pusat Data.\n6. Vendor dapat melakukan dokumentasi untuk keperluan laporan pelaksanaan tugas terbatas pada perangkat yang sedang ditangani vendor tersebut.\n7. Vendor keluar dari ruang Pusat Data dan petugas memastikan pintu ruang Pusat Data dalam keadaan terkunci.\n8. Vendor mencatat waktu keluar (jam dan tanggal) serta tanda tangan pada buku log akses Pusat Data dan mengambil bukti identitas yang dititipkan.""}"
sop_akses_fisik_vendor,siapa yang bisa membantu jika ada kendala sop akses fisik vendor?,kb,false,"{""type"": ""text"", ""body"": ""📌 Ruang Lingkup\nRuang lingkup dari akses fisik vendor Pusat Data adalah akses masuk vendor pada control room, staging area, dan farm server Pusat Data Kabupaten Tegal.\n\n🎯 Tujuan\nPedoman dalam memasuki Pusat Data. Memastikan keamanan dan sterilitas ruang Pusat Data.\n\n👥 Pihak yang Terlibat\n1. Pihak yang terlibat pada kegiatan ini antara lain adalah:\n2. Penanggung jawab Pusat Data.\n3. Petugas Pusat Data Dinas Komunikasi dan Informatika Kab.Tegal.\n4. Vendor (yang berkepentingan).\n\n📎 Dokumen Pendamping\na. Buku log akses Pusat Data.\n\n📋 Tahap Pelaksanaan\n1. Vendor yang sudah berkoordinasi dengan petugas terkait kegiatan pemasangan, perbaikan, maupun pemeliharaan perangkat yang sudah terencana sebelumnya dapat memasuki Pusat Data dengan didampingi petugas terkait.\n2. Vendor yang belum berkoordinasi sebelumnya harus meminta izin penanggung jawab untuk memasuki Pusat Data beserta kepentingannya.\n3. Vendor yang mendapatkan izin dari penanggung jawab menitipkan bukti identitas diri (KTP/SIM/Paspor) kepada petugas atau penanggung jawab Pusat Data.\n4. Vendor menuliskan waktu masuk (jam dan tanggal) beserta keperluannya pada buku log akses Pusat Data.\n5. Vendor memasuki ruang Pusat Data dan melaksanakan kegiatan sebagaimana mestinya dalam pengawasan dan pendampingan petugas serta dilarang untuk makan, minum, merokok, tidur, dan menggunakan alas kaki di dalam ruang Pusat Data.\n6. Vendor dapat melakukan dokumentasi untuk keperluan laporan pelaksanaan tugas terbatas pada perangkat yang sedang ditangani vendor tersebut.\n7. Vendor keluar dari ruang Pusat Data dan petugas memastikan pintu ruang Pusat Data dalam keadaan terkunci.\n8. Vendor mencatat waktu keluar (jam dan tanggal) serta tanda tangan pada buku log akses Pusat Data dan mengambil bukti identitas yang dititipkan.""}"
